ad_description,ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,condition,construct_date,energetic_certif,floor,garage,garden,ground_size,heating,house_id,house_type,kitchen,lift,loc_city,loc_district,loc_full,loc_neigh,loc_street,loc_zone,m2_real,m2_useful,obtention_date,orientation,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,unfurnished
"Casa de piedra en la zona de Peñacerrada-Urizaharra (Álava). Construida hace diez años a capricho, sin terreno.",Anuncio actualizado el 25 de marzo,0,0,3,1,0,segunda mano/buen estado,,no indicado,2 plantas,,0,,,83879086, Casa o chalet independiente,,,Peñacerrada,carretera s/n," carretera s/n , Peñacerrada , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",150,,2019-03-29,"norte, sur",200000,0,3,1,0,1,
Piso en peñacerrada/urizaharra(álava).,Anuncio actualizado el 12 de marzo,0,0,1,0,0,segunda mano/buen estado,,,,,0,,,36314074,Piso,,0,Peñacerrada,Calle la rioja," Calle la rioja , Peñacerrada , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",52,,2019-03-29,,69600,0,2,0,0,0,
"En la localidad de BERNEDO (ALAVA), a 40 km de Vitoria, se vende vivienda de 3 dormitorios, salón, cocina, baño con ducha, terraza, tendedero y trastero. Reformada. Calefacción y agua caliente de gasoil. Se vende amueblada. Totalmente exterior, con orientación norte-sur.",Anuncio actualizado el 1 de febrero,0,0,1,0,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,,0,,,32040407,Piso,,0,Bernedo,Calle logroño," Calle logroño , Bernedo , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",80,,2019-03-29,"norte, sur",77900,0,3,1,0,1,
"Chalet sobre parcela de 1.500 m² en Baroja, término de Peñacerrada. Cuenta con una superficie de 192 m² distribuidos en salón-comedor con cocina integrada, 4 dormitorios, 2 baños, sala de caldera y porche de acceso. En el interior del terreno existe una edificación secundaria destinada a cobertizo con una superficie aproximada de 25 m².",Anuncio actualizado el 26 de marzo,0,0,2,0,0,,,,,,0,,,37727014,Piso,,0,Peñacerrada,Urb. 23092-0002," Calle palacios, 4 , Urb. 23092-0002 , Peñacerrada , Campezo- Montaña Alavesa, Álava ","Calle palacios, 4",,"Campezo- Montaña Alavesa, Álava",192,,2019-03-29,,289000,0,4,0,0,0,
"Piso para reformar en Santa Cruz de Campezo, 112 m2 útiles distribuidos en 4 dormitorios, salón, cocina y 2 baños. Dispone de armario empotrado, despensa, terraza, tendedero y 2 trasteros. Calefacción y agua caliente individual de gas. Exterior Este-Oeste. No dispone de ascensor. Opcional: Local comercial usado actualmente como garaje: 50.000 euros.",Anuncio actualizado el 1 de febrero,0,0,2,0,0,segunda mano/para reformar,,en trámite,planta 2ª exterior,,0,,,38696842,Piso,,0,Campezo,Plaza Samuel Picaza," Plaza Samuel Picaza , Campezo , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",112,,2019-03-29,,167000,0,4,0,0,0,
"Se vende bonita casa en Apellaniz situada a los pies de los montes de Izki declarados Parque Natural. Tiene una superficie de 240 metros cuadrados. Consta de tres plantas con cocina, salón, tres dormitorios, dos alcobas, baño, portal y leñera.",Anuncio actualizado el 22 de febrero,0,0,1,0,0,segunda mano/buen estado,,en trámite,,,0,,,36828260, Casa o chalet,,,Arraia-Maeztu,," , Arraia-Maeztu , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",240,,2019-03-29,,65000,0,5,1,0,0,
"Chalet en Bernedo, cercano al campo de golf Izki. 180 m2 construidos en 2 plantas. 3 Dormitorios, 2 baños, salón con chimenea, cocina con barra americana y despensa. Calefacción y agua caliente individual de gasoil. Jardín vallado de 300 m2 con puertas motorizadas. Porche y portero automático.",Anuncio actualizado el 1 de febrero,0,0,2,0,0,segunda mano/buen estado,,en trámite,2 plantas,,0,,,38389903, Casa o chalet independiente,,,Bernedo,Camino del Silo," Camino del Silo , Bernedo , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",180,,2019-03-29,,325000,0,3,0,0,0,
"En SANTA CRUZ DE CAMPEZO (Álava) se vende excelente vivienda en planta 2ª A ESTRENAR. Bien ubicada dentro del pueblo con buenas vistas y todos los servicios cerca. Consta de 80 m2 con 3 dormitorios, salón, cocina, despensa y baño con plato de ducha. Calefacción por suelo radiante y materiales de 1ª Calidad.",Anuncio actualizado el 1 de febrero,0,0,1,0,0,segunda mano/buen estado,,en trámite,planta 2ª exterior,,0,,,38470994,Piso,,0,Campezo,La Villa," La Villa , Campezo , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",80,,2019-03-29,"norte, sur",120000,0,3,0,0,0,
"En SANTA CRUZ DE CAMPEZO (Álava) se vende excelente vivienda en planta 2ª A ESTRENAR. Bien ubicada dentro del pueblo con buenas vistas y todos los servicios cerca. Consta de 77 m2 con 2 dormitorios, salón, cocina, despensa y baño con plato de ducha. Calefacción por suelo radiante y materiales de 1ª Calidad.",Anuncio actualizado el 1 de febrero,0,0,1,0,0,segunda mano/buen estado,,en trámite,planta 2ª exterior,,0,,,38470595,Piso,,0,Campezo,La Villa," La Villa , Campezo , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",77,,2019-03-29,"norte, sur",120000,0,2,0,0,1,
"Preciosa casa rural en la montaña alavesa, San Román de Campezo / Durruma Kanpezu. Suelos de madera planta de arriba, radiadores de hierro fundido, chimenea y horno de leña, bañera de hidromasaje.",Anuncio actualizado el 26 de julio,0,1,2,0,0,segunda mano/buen estado,,,,,1,,,39622113, Casa o chalet independiente,,,Bernedo,Calle EL CRISTO," Calle EL CRISTO , Bernedo , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",100,110,2019-03-29,norte,159000,0,3,1,0,0,
"Piso en Santa Cruz de Campezo, 74 m2 útiles distribuidos en 2 dormitorios, salón, cocina y baño. Dispone de terraza, tendedero y trastero. Calefacción y agua caliente individual de gas. Exterior Este-Norte. Ascensor a cota 0. Plaza de garaje. Cuarto comunitario de bicicletas. 60 euros/mes de gastos de comunidad.",Anuncio actualizado el 1 de febrero,0,0,1,0,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,plaza de garaje incluida en el precio,0,,,40528939,Piso,,1,Campezo,La Villa," La Villa , Campezo , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",74,,2019-03-29,"norte, este",119000,0,2,1,0,0,
"Chalet independiente para reformar en Lagrán. 320 m2 útiles distribuidos en 3 plantas, 3 dormitorios, ámplio salón, cocina, terraza y 2 baños con ducha. Ático diáfano. Calefacción y agua caliente individual de gasoil. Ubicado sobre terreno de 2.200 m2. Dispone de garaje. a 39 km de Vitoria y 36 de Logroño.",Anuncio actualizado el 1 de febrero,0,0,2,0,0,segunda mano/para reformar,,en trámite,,,0,,,38762861, Casa o chalet independiente,,,Lagrán,Vitoria Hiribidea," Vitoria Hiribidea , Lagrán , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",320,,2019-03-29,,296500,0,3,0,0,0,
"Piso en Bernedo - Altura 4º,- 79 m2 útiles,- 3 Dormitorios,- Salón,- Cocina,- Baño (Bañera),- Terraza,- Camarote encima de la casa de 21 m2,- Calefacción por radiadores eléctricos y agua caliente por calentador de butano,- Cocina económica,- Exterior,- Sur-Norte,- No dispone de ascensor,- 120 euros/año de gastos de comunidad.",Anuncio actualizado el 1 de febrero,0,0,1,0,0,segunda mano/buen estado,,,planta 4ª exterior,,0,,,82242002,Piso,,0,Bernedo,Logroño," Logroño , Bernedo , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",79,,2019-03-29,"norte, sur",165000,0,3,1,0,1,
,Anuncio actualizado el 27 de marzo,0,0,2,0,0,segunda mano/buen estado,,no indicado,,plaza de garaje incluida en el precio,0,,,28429731, Casa o chalet independiente,,,Peñacerrada,"Calle Santa Eulalia, 1"," Calle Santa Eulalia, 1 , Peñacerrada , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",1000,,2019-03-29,,255000,0,3,0,0,0,
"Casa totalmente nueva. Materiales de primera calidad. Calefacción de gasoil. Suelos de terrazo y parquet, aislamientos de primera calidad... Posibilidad de cambio por piso en vitoria de similar importe.",Anuncio actualizado el 8 de marzo,0,0,2,0,0,segunda mano/buen estado,,,2 plantas,,0,,,34613358, Casa de pueblo,,,Lagrán,"Calle trasera, 9"," Calle trasera, 9 , Lagrán , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",100,90,2019-03-29,"norte, sur, este",97000,0,2,1,0,0,
Vendo casa unifamiliar en Maestu. Perfecto estado. Para entrar a vivir. Precioso entorno natural. Pueblo dotado de todo tipo de servicios.,Anuncio actualizado el 24 de marzo,0,0,3,0,0,segunda mano/buen estado,,no indicado,3 plantas,,0,,,38151664, Chalet adosado,,,Arraia-Maeztu,"Calle Larranegui, 4"," Calle Larranegui, 4 , Arraia-Maeztu , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",130,125,2019-03-29,,195000,0,3,0,0,0,
Casa a 30 min de Vitoria y 24 min de Logroño. 2 plantas de vivienda mas una planta con garaje y una planta superior de trastero. Para entrar a vivir y totalmente reformada. Se vende por cambio de residencia.,Anuncio actualizado el 24 de marzo,0,0,2,0,0,segunda mano/buen estado,,inmueble exento,2 plantas,plaza de garaje incluida en el precio,0,,,30741349, Casa de pueblo,,,Bernedo,"Calle castillo, 4"," Calle castillo, 4 , Bernedo , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",140,,2019-03-29,,150000,0,4,1,0,0,
"Casa en parcela de 1500 m² con piscina y txoko.,Piscina climatizada con ducha y aseo,Txoko independiente de la vivienda de 52 m² con ducha y aseo,Planta baja: 2 dormitorios, cocina amueblada y equipada, sala, baño con bañera de hidromasaje y porche acristalado de 20 m².,Planta primera: 1 dormitorio, baño y salón.,Terreno consolidado con variedad de árboles frutales,Calefacción de gasoil.,Verja de entrada automatizada.",Anuncio actualizado el 20 de marzo,0,0,2,1,0,segunda mano/buen estado,,en trámite,,,1,,,81761952, Casa o chalet independiente,,,Arraia-Maeztu,"Calle San Esteban, 8 A"," Calle San Esteban, 8 A , Arraia-Maeztu , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",1500,,2019-03-29,,220000,0,3,0,1,0,
"Preciosa casa de 267 metros en la plaza de Lagran más 106 metros de jardin y 13 metros de patio ajardinado. Porche, calefacccion de gas-oil, suelo de la planta baja de cerámica Porcelanosa, primera planta suelo imitación a madera que no se raya ni se quema, garage de 50 metros y jardin con riego automático. Amueblada para entrar a vivir.",Anuncio actualizado el 25 de marzo,0,1,3,1,1,segunda mano/buen estado,,no indicado,1 planta,plaza de garaje incluida en el precio,1,,calefacción individual,83198070, Casa de pueblo,,,Lagrán,"Plaza Música, 5"," Plaza Música, 5 , Lagrán , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",267,,2019-03-29,"norte, sur",289000,0,3,0,0,0,
"Vendo casa en Peñacerrada/Alava, un pueblo ubicado a 25km de Vitoria-Gasteiz.,La casa está situada en la plaza del pueblo y se encuentra en muy buen estado para entrar a vivir. Consta de planta baja con garaje amplio, leñera, despensa y baño completo. Primera planta con 4 habitaciones y cocina y en la tercera planta un camarote amplio.,En caso de estar interesad@s llamar por teléfono y se podrá ir a verla sin ningún problema.",Anuncio actualizado el 24 de marzo,0,0,1,1,0,segunda mano/buen estado,,,3 plantas,plaza de garaje incluida en el precio,0,,,84313001, Casa o chalet independiente,,,Peñacerrada,"Calle San Juan, 2"," Calle San Juan, 2 , Peñacerrada , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",70,,2019-03-29,sur,120000,0,4,1,0,0,
"Se vende precioso apartamento en Apellaniz. Consta de 2 habitaciones, 2 baños, salón comedor, cocina y trastero. El apartamento está dentro de una casa palacio del siglo XVI. No tiene jardín. Amueblado. Calefacción. Chimenea de leña. Precio negotiable.",Anuncio actualizado el 20 de marzo,0,0,2,0,0,segunda mano/buen estado,,no indicado,bajo exterior,,0,,,82458385,Piso,,0,Arraia-Maeztu,"Elespara, 3"," Elespara, 3 , Arraia-Maeztu , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",172,170,2019-03-29,"este, oeste",89000,0,2,0,0,0,
,Anuncio actualizado el 27 de marzo,0,0,2,0,0,segunda mano/buen estado,2007,no indicado,2 plantas,,0,,calefacción individual,84618789, Chalet adosado,,,Peñacerrada,"Calle San Juan, 1 -B"," Calle San Juan, 1 -B , Peñacerrada , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",132,120,2019-03-29,este,130000,0,3,0,0,0,
"Chalet unifamiliar en venta de 4 años de antigüedad,Ubicación: Municipio de Bernedo ( Urturi). Junto al campo de Golf de Izki.,Distribución: planta baja: (70 m2 aprox) salon comedor, cocina completa con barra americana, aseo completo y despensa. ,Planta superior: (60 m2 aprox), tres habitaciones muy amplias y aseo completo (estilo rústico).,Estilo interior: planta baja: techo con vigas macizas y suelo de terrazo rústico.,Escalera de madera,Planta superior: suelo de madera y techo así mismo de madera. ,Terreno de unos 300 m2 de asfalto prensado y zona ajardinada.,Cierre del terreno metálico y puerta de hierro con mando.,Calefacción de Gasoil.,Amueblado,Entrar a vivir, la casa dispone de:,portero automático.",Anuncio actualizado el 17 de marzo,0,0,2,0,0,segunda mano/buen estado,,no indicado,2 plantas,,1,,,2100108, Casa o chalet independiente,,,Bernedo,"Camino Silo, 12"," Camino Silo, 12 , Bernedo , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",400,140,2019-03-29,,250000,0,3,0,0,0,
"Vivienda muy bonita para entrar a vivir que dispone de un amplio trastero. Esta vivienda está situada en el centro del pueblo. Dispone de todo lo necesario a su lado. Servicios como: Centro de Salud, Supermercado, Cajero Automático, lo encontrará todo nada más salir del portal. Además a escasos metros tendrá el colegio para sus hijos y varios servicios más.,Ubicada en la montaña alavesa es ideal para deportistas y aventureros ya que en este municipio se realizan diversos deportes tales como carreras de montaña, ciclismo (mountainbike), paracaidismo, escalada.. . y a pocos metros podrá incluso encontrar el Circuito de Rally de Los Arcos. ,En esta zona puede i practicar también la caza y la pesca.,Pueblo situado a 35 kilómetros de Vitoria-Gasteiz, Capital Verde Europea 2012.",Anuncio actualizado el 24 de marzo,0,0,1,0,0,segunda mano/buen estado,,no indicado,planta 1ª exterior,,0,,,27170479,Piso,,0,Campezo,"Calle Samuel Picaza Plaza, 6"," Calle Samuel Picaza Plaza, 6 , Campezo , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",80,76,2019-03-29,,92000,0,3,1,0,0,
"Casa adosada amueblada de 200 m2 con cocina recién renovada, salón-comedor con chimenea, 3 habitaciones, 1 baño completo con ducha, 1 aseo, 2 trasteros y 729 m2 de terreno urbanizable a 200 metros de la casa. Txoko o local gastronómico para disfrute compartido.,Excelente ubicación! Situada en plena montaña alavesa en el Parque Natural de Izki (a 37 km de Vitoria- Gasteiz y 27 km de Logroño); lugar ideal para realizar senderismo, rutas en mountain bike y practicar golf en el Campo de Golf de Izki (a 4 km en Urturi). ,PRECIO NEGOCIABLE!",Anuncio actualizado el 27 de marzo,0,0,2,0,1,segunda mano/buen estado,,no indicado,,,0,,,36950060, Casa rural,,,Bernedo,"Lugar Barrio Arriba, 9"," Lugar Barrio Arriba, 9 , Bernedo , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",200,,2019-03-29,,139500,0,3,0,0,0,
"¡OPORTUNIDAD emprendedores! Preciosa casa de piedra, con posibilidad para construir hasta 4 casas o montar un agroturismo. A sólo 25 kilómetros de Vitoria_Gasteiz. Ubicada en un pueblo tranquilo, pero a 5 minutos de la carretera principal, junto a un parque natural, junto a la vía verde del vasco-navarro y con un entorno natural precioso. En una zona en la que hay una gran demanda de pisos pequeños tanto en alquiler como para compra, es una gran oportunidad para reformar la casa y crear varios pisos, o una casa de pueblo a tu gusto, o montar un negocio de agroturismo.",Anuncio actualizado el 10 de marzo,0,0,1,0,0,segunda mano/para reformar,,no indicado,3 plantas,,0,,,81942076, Casa de pueblo,,,Arraia-Maeztu,"Calle San Esteban, 10"," Calle San Esteban, 10 , Arraia-Maeztu , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",338,,2019-03-29,"este, oeste",38000,0,sin habitación,0,0,0,
"Ubicada en FAIDO, Peñacerrada (Álava),Casona de piedra de 1789, completamente rehabilitada en 2000, catalogada en el Archivo de Museos del Ministerio de Cultura.,Cuenta con un total de 550m2 útiles, repartidos en 3 plantas de 180m2 útiles cada una, comunicadas por una escalera de madera recuperada. Tiene un gran comedor/txoko, en planta baja, de más de 100m2 con chimenea de piedra, 2 cocinas, un salón-comedor, 7 estancias/dormitorios y 4 baños (uno de ellos de obra con hidromasaje). En el exterior, saliendo por el comedor/txoko y orientado hacia el sur, hay un gran jardín de 1.000m2 con un porche/cenador cubierto de 30m2 y una barbacoa de piedra. La calefacción es de gasóleo, con un depósito de 1.000 litros.,Ubicada en la parte sur de Faido (Álava), punto de partida para visitar la ermita de la Virgen de la Peña (con tres niveles de cuevas, es una de las iglesias cristianas más antiguas que se conservan actualmente en Euskadi -siglo VI- declarada Monumento Nacional), y a las faldas del barranco del Prado, al fondo del valle.,Excelente ubicación para vivir en familia alejados del mundanal ruido, a unos escasos 25 minutos del centro de Vitoria, o también perfecta para establecer un negocio de turismo rural.",Anuncio actualizado el 25 de marzo,0,1,4,1,1,segunda mano/buen estado,,no indicado,3 plantas,,1,,,39778870, Caserón,,,Peñacerrada,"Calle El Prado, 12"," Calle El Prado, 12 , Peñacerrada , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",1000,550,2019-03-29,"sur, este, oeste",370000,0,7,1,0,1,
"Chalet pareado en Urarte (Bernedo), 105 m2 útiles en 2 plantas+entrecubierta distribuidos en 3 dormitorios (uno en planta baja), salón, cocina y 2 baños. Dispone de trastero de 13m2. Jardín de 280 m2 con caseta de aperos. Calefacción por gasoil + estufa de leña y agua caliente por gasoil.",Anuncio actualizado el 5 de marzo,0,0,2,0,0,segunda mano/buen estado,,en trámite,3 plantas,,1,,,39151658, Chalet pareado,,,Bernedo,Calle Del Molino," Calle Del Molino , Bernedo , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",105,,2019-03-29,"norte, sur, este",149000,0,3,1,0,0,
"Chalet pareado  distribuido de la siguiente forma; en la planta baja disponemos de cocina, salón-comedor, 1 dormitorio y cuarto de baño; en la primera planta tenemos 2 dormitorios y otro cuarto de  baño; arriba tenemos una planta entrecubierta de 20m2. La calefacción funciona también con chimenea de leña. En el exterior dispone de 280m2 repartidos en un jardín con caseta de madera de 8m2 para aperos, huerta y una zona asfaltada para aparcar.  .",Anuncio actualizado el 27 de marzo,0,0,2,0,0,segunda mano/buen estado,,,,,1,,,84834315, Casa o chalet,,,Bernedo,," , Bernedo , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",140,105,2019-03-29,,149000,0,3,0,0,0,
"Adosado actualizado en Navarrete - Bernedo - Alava,con terreno urbanizable a 200m. De la casa, y txoko (sociedad) para disfrute compartido.,HA BAJADO DE 158000€ A 139500€!,(Impuestos no incluidos).",Anuncio actualizado el 5 de febrero,0,0,2,0,0,segunda mano/buen estado,,en trámite,3 plantas,,0,,,37487902, Chalet adosado,,,Bernedo,ARRIBA," ARRIBA , Bernedo , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",432,200,2019-03-29,,139500,0,2,0,0,0,
"Se vende Chalet Pareado en Urarte(Álava) a 20' de Vitoria. En la planta baja tiene salón, cocina, baño y una habitación. En la primera planta dos habitaciones y un baño. Y tiene una entrecubierta de unos 20m°. Calefaccion de gasoil y estufa de leña (leña incluida). Terreno de 280m° con caseta en el jardín. Entrada de dos coches en parcela.",Anuncio actualizado el 20 de marzo,0,0,2,1,0,segunda mano/buen estado,2004,,3 plantas,,1,,calefacción individual,35795033, Chalet pareado,,,Bernedo,"Calle del molino, 17 a"," Calle del molino, 17 a , Bernedo , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",280,120,2019-03-29,"norte, sur, este",142000,0,3,1,0,0,
"Casa de pueblo con huerta. Situada en Oteo, municipio en un entorno privilegiado de la Montaña Alavesa y a tan solo 5km de Santa Cruz de Campezo.,La casa está distribuida en una planta baja con cuatro habitaciones, sala, cocina, baño, despensa y la entrada desde la que se accede a lo que fue la cuadra. La primera planta es un espacio diáfano que siempre se ha utilizado de desván. La huerta está junto a la fachada sur del edificio.,El tejado está renovado y la casa necesita reformas.",Anuncio actualizado el 17 de marzo,0,1,1,0,0,segunda mano/para reformar,,no indicado,2 plantas,,1,,,84416464, Casa de pueblo,,,Campezo,Erdiko Auzoa s/n," Erdiko Auzoa s/n , Campezo , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",200,,2019-03-29,"norte, sur",100000,0,4,1,0,0,
"CHALET ADOSADO en Santa Cruz de Campezo (Álava) de solo 9 años de antigüedad, bien conservado y con materiales de calidad. Consta de 158 m2 útiles distribuidos en planta baja, planta 1ª y ático. Dispone de 3 dormitorios, salón, cocina, 2 baños y aseo. Terraza, garaje y 105 m2 de jardin con césped artificial. Deja amueblada la cocina y los baños.",Anuncio actualizado el 1 de febrero,0,0,3,0,0,segunda mano/buen estado,,en trámite,,plaza de garaje incluida en el precio,1,,,31287038, Chalet adosado,,,Campezo,berguilla," berguilla , Campezo , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",158,,2019-03-29,,180000,0,3,0,0,1,
"Chalet independiente de 2 plantas en Payuela (Ayto. Peñacerrada). 270 m2 construidos distribuidos en 4 dormitorios, salón con chimenea, cocina y 2 baños con bañera. 2 porches (uno cerrado), parcela vallada de 750 m2 con caseta y cesped artificial. Puertas de acceso con vehiculo motorizadas y calefacción y agua caliente individual de gasoil.",Anuncio actualizado el 1 de febrero,0,0,2,0,0,segunda mano/buen estado,,en trámite,,,0,,,38350280, Casa o chalet independiente,,,Peñacerrada,Payueta," Payueta , Peñacerrada , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",270,,2019-03-29,,330000,0,4,0,0,0,
"Vivienda ubicada en edificación en muy mal estado, necesita de reforma integral. La vivienda de planta primera y de planta segunda están comunicadas mediante una escalera interior; aunque mantienen sus accesos independientes desde las zonas comunes del edificio. Incluye era de 200,00 m² ubicada en Barrio de Arriba. Trastero ubicado en bajo cubierta de edificio.",Anuncio actualizado el 16 de julio,0,0,1,0,0,,1800,no indicado,,,1,,,81145385,Piso,,,Arraia-Maeztu,Barrio arriba," Barrio arriba , Arraia-Maeztu , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",56,43,2019-03-29,,49000,0,2,0,0,0,
"ULLIBARRIA ARANA- Casa de pueblo de 300m2, tiene dos plantas. Necesita actualizar. Tiene calefacción de gasoil.,Zona Opakua, cerca de Sierra de Urbasa.",Anuncio actualizado el 24 de agosto,0,0,1,0,0,segunda mano/para reformar,,no indicado,2 plantas,,0,,,39264833, Chalet adosado,,,Valle de Arana,Calle Andramari," Calle Andramari , Valle de Arana , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",320,300,2019-03-29,,27000,0,3,0,0,0,
"Se Vende Chalet Adosado en Urarte (Alava), 102 m. de superficie, 300 m. de jardin y, 25 m2 de terraza. Compuesta de Planta Baja, con salon -comedor con tximenea, cocina, baño, despensa y 1 dormitorio. Planta Primera con 2 habitaciones y 1 baño. Planta de Entrecubierta diafana. En perfecto estado. Cocina equipada, carpinteria interior de madera, orientación sureste, suelo de cerámico, carpintería exterior de madera / climalit., Extras: adaptado minus. , agua, calefacción, chimenea, despensa, jardín, luminoso, terraza, ,Venta: 145000 €.",Anuncio actualizado el 19 de marzo,0,0,2,0,0,segunda mano/buen estado,2004,en trámite,,,1,,,84550012, Chalet adosado,,,Bernedo,," , Bernedo , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",300,,2019-03-29,"sur, este",145000,1,3,0,0,1,
"Piso con lonja de 30 metros cuadrados. TOTALMENTE EXTERIOR. Distribuido en cocina, salón, 3 habitaciones y baño completo. Cuenta con 2 amplias terrazas, una a la parte delantera y otra a la parte trasera del edificio. Calefacción individual de gasoil. Existe posibilidad de poder unir el piso con la lonja. La lonja tiene espacio para dos vehículos. Se encuentra en la entrada de Campezo desde Vitoria. Llama y consulta cualquier duda. SIN LONJA POR 70.000€.",Anuncio actualizado el 13 de febrero,0,0,1,0,0,segunda mano/para reformar,,en trámite,planta 1ª exterior,plaza de garaje incluida en el precio,0,,,31384832,Piso,,0,Campezo,"vitoria-estella errepidea, 27"," vitoria-estella errepidea, 27 , Campezo , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",77,,2019-03-29,"norte, sur",90000,0,3,1,0,1,
"Casa de piedra en Markinez (Bernedo) rehabilitada completamente de 240 m2 distribuido en 3 plantas (80 m2 por planta). En la planta baja está el salón con chimenea, un trastero y un cuarto de caldera. En la planta primera se encuentra una amplia cocina, 2 dormitorios y un baño completo. En la planta segunda es diáfana, y consta de un dormitorio, vestidor y baño completo. La calefacción es de gasoil. La tarima de la vivienda es de roble. La casa está en perfecto estado para entrar a vivir.",Anuncio actualizado el 24 de marzo,0,0,2,0,1,segunda mano/buen estado,,no indicado,3 plantas,,0,,,32725461, Casa de pueblo,,,Bernedo,"Calle chiquita, 2"," Calle chiquita, 2 , Bernedo , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",240,,2019-03-29,sur,170000,0,3,1,0,0,
"Ubicada en plena montaña alavesa, en el parque natural de Izki, tranquila zona rural que permite realizar múltiples actividades (golf, senderismo, montain-bike, caballos, paintball, ) situada a 300 M. del campo de golf. Amplio jardin totalmente consolidado que consta de 70 m. de huerta y riego automatizado (agua de riego gratuita). consta de chimenea en el salón y Porche de 21 m. , txoko de 40 m. cerrado con amplios ventanales., distribución:,terraza descubierta de 21 m2.",Anuncio actualizado el 17 de marzo,0,0,2,0,0,segunda mano/buen estado,,no indicado,2 plantas,plaza de garaje incluida en el precio,1,,,1660710, Casa o chalet independiente,,,Bernedo,"Avenida Izki, 36"," Avenida Izki, 36 , Bernedo , Campezo- Montaña Alavesa, Álava ",,,"Campezo- Montaña Alavesa, Álava",1500,135,2019-03-29,,350000,0,3,0,0,1,
